,freq,amp,coefA_in,coefB_in,coefA_out,coefB_out,THD_out
183,100,1,"[np.float64(-1.0820337681405334e-19), np.float64(8.363519582287839e-08), np.float64(0.0001255991867160962), np.float64(-4.535630041019938e-07), np.float64(-3.356583404619674e-07), np.float64(-2.99609158441022e-07), np.float64(-2.830935131857334e-07)]","[np.float64(-0.0), np.float64(2.6621822080792506e-05), np.float64(0.019989468359175006), np.float64(-4.812310448565843e-05), np.float64(-2.670943602010198e-05), np.float64(-1.9072142648904417e-05), np.float64(-1.5016798555791764e-05)]","[np.float64(2.5145177165354324), np.float64(-4.718276428947411), np.float64(413.903785547328), np.float64(10.412665162121389), np.float64(-0.3753121401006556), np.float64(-0.3720114857332474), np.float64(-3.7473453992553636)]","[np.float64(-0.0), np.float64(-1.3176054075198629), np.float64(365.81838659242686), np.float64(-1.5996150260659376), np.float64(11.820901830769172), np.float64(13.909457457334216), np.float64(-5.886124529120727)]",12075.168519366576
184,100,4,"[np.float64(-4.3281350725621337e-19), np.float64(3.3454078329151355e-07), np.float64(0.0005023967468643848), np.float64(-1.8142520164079753e-06), np.float64(-1.3426333618478697e-06), np.float64(-1.198436633764088e-06), np.float64(-1.1323740527429335e-06)]","[np.float64(-0.0), np.float64(0.00010648728832317003), np.float64(0.07995787343670002), np.float64(-0.0001924924179426337), np.float64(-0.00010683774408040792), np.float64(-7.628857059561767e-05), np.float64(-6.0067194223167056e-05)]","[np.float64(2.1648622047244044), np.float64(-7.745291470973163), np.float64(654.4347307771297), np.float64(12.496532990917876), np.float64(-9.546869186248822), np.float64(1.6782891735414778), np.float64(-7.00983962461783)]","[np.float64(-0.0), np.float64(36.856488537861985), np.float64(-2388.680965670312), np.float64(-46.07877031744621), np.float64(-35.66528510857766), np.float64(-26.652876734281985), np.float64(-46.54305517219704)]",6606.798063499835
185,100,2,"[np.float64(-2.1640675362810668e-19), np.float64(1.6727039164575677e-07), np.float64(0.0002511983734321924), np.float64(-9.071260082039876e-07), np.float64(-6.713166809239348e-07), np.float64(-5.99218316882044e-07), np.float64(-5.661870263714668e-07)]","[np.float64(-0.0), np.float64(5.324364416158501e-05), np.float64(0.03997893671835001), np.float64(-9.624620897131685e-05), np.float64(-5.341887204020396e-05), np.float64(-3.8144285297808835e-05), np.float64(-3.0033597111583528e-05)]","[np.float64(34.38951771653542), np.float64(15.680504795281843), np.float64(-703.2427202010432), np.float64(-18.15939591314997), np.float64(-7.283277350479119), np.float64(0.13003079980381335), np.float64(-21.835516464260493)]","[np.float64(-0.0), np.float64(-21.03411388218838), np.float64(918.494732947398), np.float64(46.45994452624653), np.float64(-0.6121806541909396), np.float64(-0.15060589740724675), np.float64(24.768216152770773)]",4497.15311681245
186,100,4,"[np.float64(-4.3281350725621337e-19), np.float64(3.3454078329151355e-07), np.float64(0.0005023967468643848), np.float64(-1.8142520164079753e-06), np.float64(-1.3426333618478697e-06), np.float64(-1.198436633764088e-06), np.float64(-1.1323740527429335e-06)]","[np.float64(-0.0), np.float64(0.00010648728832317003), np.float64(0.07995787343670002), np.float64(-0.0001924924179426337), np.float64(-0.00010683774408040792), np.float64(-7.628857059561767e-05), np.float64(-6.0067194223167056e-05)]","[np.float64(-22.92790354330707), np.float64(-57.14163464154169), np.float64(2385.55736544286), np.float64(39.15984970412653), np.float64(46.561509544720536), np.float64(9.155985980148447), np.float64(-35.9842617679353)]","[np.float64(-0.0), np.float64(-2.0237115584389067), np.float64(620.0412029716879), np.float64(6.010697014264988), np.float64(24.983052677480202), np.float64(21.432678662196285), np.float64(26.021416814564752)]",4331.464420412516
187,100,3,"[np.float64(-3.673276960380889e-19), np.float64(2.5090558746837565e-07), np.float64(0.0003767975601482883), np.float64(-1.360689012306044e-06), np.float64(-1.0069750213858358e-06), np.float64(-8.988274753228839e-07), np.float64(-8.492805395572745e-07)]","[np.float64(-0.0), np.float64(7.986546624237793e-05), np.float64(0.05996840507752502), np.float64(-0.00014436931345697464), np.float64(-8.012830806030599e-05), np.float64(-5.721642794671311e-05), np.float64(-4.505039566737531e-05)]","[np.float64(30.203740157480325), np.float64(22.976732172060835), np.float64(-1151.1389314268856), np.float64(-17.16050633515982), np.float64(1.7193130719585588), np.float64(-3.3793472044719084), np.float64(-0.13643083297721204)]","[np.float64(-0.0), np.float64(21.150967648748814), np.float64(-1394.8806959668393), np.float64(-21.734737730697244), np.float64(8.140484175093578), np.float64(-15.040466191188665), np.float64(23.25811578415617)]",5840.195468290949
188,100,5,"[np.float64(-3.7990444123892075e-19), np.float64(4.181759791142955e-07), np.float64(0.0006279959335804808), np.float64(-2.2678150205096326e-06), np.float64(-1.6782917023104116e-06), np.float64(-1.498045792204946e-06), np.float64(-1.415467565928374e-06)]","[np.float64(-0.0), np.float64(0.00013310911040396273), np.float64(0.09994734179587504), np.float64(-0.00024061552242829194), np.float64(-0.00013354718010050965), np.float64(-9.536071324452198e-05), np.float64(-7.50839927789592e-05)]","[np.float64(52.774852362204705), np.float64(29.790456653894093), np.float64(-1411.7165498779063), np.float64(-24.738932915720714), np.float64(-26.195739686696097), np.float64(0.20390645029772214), np.float64(6.0510741652051525)]","[np.float64(-0.0), np.float64(-44.64048281683274), np.float64(2801.1176685037904), np.float64(73.05101638379853), np.float64(12.812951591255205), np.float64(32.3763617148243), np.float64(75.86964896404398)]",5863.509281724987
189,100,8,"[np.float64(-8.656270145124267e-19), np.float64(6.690815665830271e-07), np.float64(0.0010047934937287696), np.float64(-3.6285040328159505e-06), np.float64(-2.6852667236957393e-06), np.float64(-2.396873267528176e-06), np.float64(-2.264748105485867e-06)]","[np.float64(-0.0), np.float64(0.00021297457664634005), np.float64(0.15991574687340004), np.float64(-0.0003849848358852674), np.float64(-0.00021367548816081584), np.float64(-0.00015257714119123534), np.float64(-0.00012013438844633411)]","[np.float64(-111.0310039370079), np.float64(-112.93610615515296), np.float64(3745.871620460378), np.float64(45.97827330971952), np.float64(47.96841080766646), np.float64(15.275635755875102), np.float64(-132.3635959619402)]","[np.float64(-0.0), np.float64(-18.758419650129323), np.float64(2342.76913832395), np.float64(69.51344647116959), np.float64(58.52830937650908), np.float64(38.94280235483558), np.float64(-247.2569079135511)]",3884.241948028228
190,100,4,"[np.float64(-4.3281350725621337e-19), np.float64(3.3454078329151355e-07), np.float64(0.0005023967468643848), np.float64(-1.8142520164079753e-06), np.float64(-1.3426333618478697e-06), np.float64(-1.198436633764088e-06), np.float64(-1.1323740527429335e-06)]","[np.float64(-0.0), np.float64(0.00010648728832317003), np.float64(0.07995787343670002), np.float64(-0.0001924924179426337), np.float64(-0.00010683774408040792), np.float64(-7.628857059561767e-05), np.float64(-6.0067194223167056e-05)]","[np.float64(23.622047244094468), np.float64(-1.5337601272888441), np.float64(96.92559903493581), np.float64(-9.080087377341941), np.float64(-20.585527997689447), np.float64(2.8087947181785653), np.float64(-54.86255091537593)]","[np.float64(-0.0), np.float64(21.807642221058092), np.float64(-2469.29234137789), np.float64(-50.29233444341952), np.float64(-12.821249777584278), np.float64(-25.267854184849398), np.float64(-35.94438881272545)]",11355.396056918227
191,100,7,"[np.float64(2.0122792321330963e-19), np.float64(5.854463707599675e-07), np.float64(0.000879194307012673), np.float64(-3.174941028715298e-06), np.float64(-2.3496083832344464e-06), np.float64(-2.0972641090874116e-06), np.float64(-1.9816545923001597e-06)]","[np.float64(-0.0), np.float64(0.00018635275456554777), np.float64(0.13992627851422507), np.float64(-0.000336861731399608), np.float64(-0.00018696605214071376), np.float64(-0.00013350499854233045), np.float64(-0.00010511758989054277)]","[np.float64(77.13213582677164), np.float64(104.70401799115119), np.float64(-3589.617280510352), np.float64(-49.53690015396204), np.float64(-12.925832446896116), np.float64(6.144774948000806), np.float64(-111.5938755422587)]","[np.float64(-0.0), np.float64(-35.51912456055726), np.float64(2318.8573647318754), np.float64(56.03510732476729), np.float64(28.990166507365313), np.float64(37.056393731500485), np.float64(-105.31835340149262)]",3874.9369488917896
192,100,7,"[np.float64(2.0122792321330963e-19), np.float64(5.854463707599675e-07), np.float64(0.000879194307012673), np.float64(-3.174941028715298e-06), np.float64(-2.3496083832344464e-06), np.float64(-2.0972641090874116e-06), np.float64(-1.9816545923001597e-06)]","[np.float64(-0.0), np.float64(0.00018635275456554777), np.float64(0.13992627851422507), np.float64(-0.000336861731399608), np.float64(-0.00018696605214071376), np.float64(-0.00013350499854233045), np.float64(-0.00010511758989054277)]","[np.float64(-65.25959645669289), np.float64(-79.43956286560133), np.float64(2996.1743103430363), np.float64(33.12378433637101), np.float64(36.483396670732056), np.float64(17.307557193283895), np.float64(42.13549893477069)]","[np.float64(-0.0), np.float64(-24.823160960446465), np.float64(3058.3608554922885), np.float64(73.18950809819617), np.float64(61.206468434114676), np.float64(32.83096168495037), np.float64(-148.2544228066537)]",5157.710268877087
193,100,8,"[np.float64(-8.656270145124267e-19), np.float64(6.690815665830271e-07), np.float64(0.0010047934937287696), np.float64(-3.6285040328159505e-06), np.float64(-2.6852667236957393e-06), np.float64(-2.396873267528176e-06), np.float64(-2.264748105485867e-06)]","[np.float64(-0.0), np.float64(0.00021297457664634005), np.float64(0.15991574687340004), np.float64(-0.0003849848358852674), np.float64(-0.00021367548816081584), np.float64(-0.00015257714119123534), np.float64(-0.00012013438844633411)]","[np.float64(26.690452755905504), np.float64(46.23610635751106), np.float64(-2003.518822649924), np.float64(-31.421853493725198), np.float64(-4.064961041867122), np.float64(-7.572931566868853), np.float64(-281.1662233936142)]","[np.float64(-0.0), np.float64(41.240108775575365), np.float64(-3960.99668476375), np.float64(-88.95913834602655), np.float64(-29.56166122426599), np.float64(-50.84664035954038), np.float64(99.05302300289308)]",7213.140012750835
194,100,6,"[np.float64(-7.346553920761778e-19), np.float64(5.018111749367513e-07), np.float64(0.0007535951202965767), np.float64(-2.721378024612088e-06), np.float64(-2.0139500427716715e-06), np.float64(-1.7976549506457678e-06), np.float64(-1.698561079114549e-06)]","[np.float64(-0.0), np.float64(0.00015973093248475585), np.float64(0.11993681015505003), np.float64(-0.0002887386269139493), np.float64(-0.00016025661612061197), np.float64(-0.00011443285589342622), np.float64(-9.010079133475062e-05)]","[np.float64(80.87573818897637), np.float64(80.71548487356287), np.float64(-2901.7607949633084), np.float64(-59.82875884479357), np.float64(-19.990740437609833), np.float64(-12.398417175317912), np.float64(-75.94450135041347)]","[np.float64(-0.0), np.float64(-46.789183137694856), np.float64(2454.50106120899), np.float64(70.16641085656562), np.float64(8.186326787858409), np.float64(29.87901971920445), np.float64(54.5336234607041)]",4082.3152851264617
195,100,3,"[np.float64(-3.673276960380889e-19), np.float64(2.5090558746837565e-07), np.float64(0.0003767975601482883), np.float64(-1.360689012306044e-06), np.float64(-1.0069750213858358e-06), np.float64(-8.988274753228839e-07), np.float64(-8.492805395572745e-07)]","[np.float64(-0.0), np.float64(7.986546624237793e-05), np.float64(0.05996840507752502), np.float64(-0.00014436931345697464), np.float64(-8.012830806030599e-05), np.float64(-5.721642794671311e-05), np.float64(-4.505039566737531e-05)]","[np.float64(-30.74458661417323), np.float64(-37.549111522430394), np.float64(1740.1274887702027), np.float64(35.967707255063125), np.float64(38.049449022566776), np.float64(-5.997333686259397), np.float64(12.01719894388639)]","[np.float64(-0.0), np.float64(-1.890077900028376), np.float64(-440.81738749217806), np.float64(-2.5728519898987052), np.float64(-12.175405709475578), np.float64(-10.102969604287686), np.float64(31.455167166735755)]",4815.390040328501
196,100,3,"[np.float64(-3.673276960380889e-19), np.float64(2.5090558746837565e-07), np.float64(0.0003767975601482883), np.float64(-1.360689012306044e-06), np.float64(-1.0069750213858358e-06), np.float64(-8.988274753228839e-07), np.float64(-8.492805395572745e-07)]","[np.float64(-0.0), np.float64(7.986546624237793e-05), np.float64(0.05996840507752502), np.float64(-0.00014436931345697464), np.float64(-8.012830806030599e-05), np.float64(-5.721642794671311e-05), np.float64(-4.505039566737531e-05)]","[np.float64(46.000246062992126), np.float64(50.08986449344366), np.float64(-1510.040575618059), np.float64(-24.197140927959946), np.float64(8.504519477468435), np.float64(-19.880028651403265), np.float64(14.871521663876697)]","[np.float64(-0.0), np.float64(7.112519130438057), np.float64(-997.6917586238752), np.float64(-23.477667615890315), np.float64(2.5403652586828764), np.float64(0.7909609428751047), np.float64(15.727586558380464)]",3602.7305140517524
197,100,4,"[np.float64(-4.3281350725621337e-19), np.float64(3.3454078329151355e-07), np.float64(0.0005023967468643848), np.float64(-1.8142520164079753e-06), np.float64(-1.3426333618478697e-06), np.float64(-1.198436633764088e-06), np.float64(-1.1323740527429335e-06)]","[np.float64(-0.0), np.float64(0.00010648728832317003), np.float64(0.07995787343670002), np.float64(-0.0001924924179426337), np.float64(-0.00010683774408040792), np.float64(-7.628857059561767e-05), np.float64(-6.0067194223167056e-05)]","[np.float64(-2.5875984251968602), np.float64(-1.779767492972277), np.float64(488.09141673701487), np.float64(12.446315412844257), np.float64(-15.310997820733206), np.float64(-4.602075348265261), np.float64(33.57238244181304)]","[np.float64(-0.0), np.float64(-31.8690923859662), np.float64(2422.8211680075597), np.float64(63.94839937863774), np.float64(49.85401305443907), np.float64(32.21106111256154), np.float64(2.8972712891674366)]",7781.066893040183
198,100,8,"[np.float64(-8.656270145124267e-19), np.float64(6.690815665830271e-07), np.float64(0.0010047934937287696), np.float64(-3.6285040328159505e-06), np.float64(-2.6852667236957393e-06), np.float64(-2.396873267528176e-06), np.float64(-2.264748105485867e-06)]","[np.float64(-0.0), np.float64(0.00021297457664634005), np.float64(0.15991574687340004), np.float64(-0.0003849848358852674), np.float64(-0.00021367548816081584), np.float64(-0.00015257714119123534), np.float64(-0.00012013438844633411)]","[np.float64(-96.25393700787403), np.float64(-104.9462225664275), np.float64(3964.4240236374512), np.float64(65.22287456794318), np.float64(15.621689952216013), np.float64(1.7111255605523683), np.float64(118.4475664380349)]","[np.float64(-0.0), np.float64(45.543800412494484), np.float64(-1932.1758150459707), np.float64(-38.63528668035393), np.float64(-63.45708227904074), np.float64(-49.21852724661596), np.float64(246.7584121298549)]",3881.029704087892
